Unnamed: 0.1,Unnamed: 0,index,suid,headline,timestamp_clean,relevant,sentiment_international,sentiment_economy,sentiment_financial_markets,sentiment_consumer,sentiment_housing,sentiment_labor,sentiment_inflation,hawk_dove,relevant_confidence,topic_international_confidence,topic_economy_confidence,topic_financial_markets_confidence,topic_consumer_confidence,topic_housing_confidence,topic_labor_confidence,topic_inflation_confidence,hawk_dove_confidence,_reviewed,speaker_,speaker__confidence,speaker__reasoning,speaker__model,speaker__temp,speaker__config_id
1807.0,1807.0,1597.0,O6MNAQ6K50YC,*LOCKHART: NOT OVERLY CONCERNED BY ASSET BUBBLE RISK AT MOMENT,2016-05-04 00:45:00.006000+00:00,1,,,1.0,,,,,0.0,,,,,,,,,,1,lockhart,0.95,"The headline starts with 'LOCKHART', clearly indicating that this is the speaker being quoted. This follows the common pattern of '[LASTNAME] SAYS...'. There are no other speakers mentioned, making it straightforward to identify.",openai/gpt-4o-mini,0.1,
1808.0,1808.0,499.0,O6Q9476JIJVE,*KAPLAN: MONETARY POLICY NOT SUBSTITUTE FOR FISCAL POLICY,2016-05-05 23:26:31.796000+00:00,1,,0.0,0.0,,,,,0.0,90.0,100.0,70.0,70.0,100.0,100.0,100.0,100.0,70.0,1,kaplan,0.95,"The speaker is identified as Kaplan, which follows the 'Simple Format' pattern where the lastname is directly mentioned before a colon.",openai/gpt-4o-mini,0.1,
1809.0,1809.0,1614.0,O6PML26JIJV3,*BULLARD: THERE IS PLENTY OF NEW DATA RELEASES BEFORE JUNE FOMC,2016-05-05 15:50:00.001000+00:00,0,,,,,,,,,,,,,,,,,,1,bullard,0.9,"The headline starts with 'BULLARD', indicating that he is the speaker. This follows the Simple Format pattern where the speaker's last name is mentioned directly.",openai/gpt-4o-mini,0.1,
1811.0,1811.0,,O6M20A6JIJV6,"*STAYS WOULD LAST AT LEAST 48 HOURS AFTER A BANK FAILS, FED SAYS",2016-05-03 17:40:00.002000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,fed,1.0,"The speaker in this headline is the Federal Reserve itself, indicated by the phrase 'FED SAYS'. This follows the pattern where the Fed is the speaker as an organization rather than an individual.",openai/gpt-4o-mini,0.1,
1812.0,1812.0,275.0,O6XCN66KLVRP,*KASHKARI: DON'T WANT TO PREDICT WHICH MONTH FED WILL HIKE RATES,2016-05-09 19:25:54.935000+00:00,1,,,1.0,,,,,0.0,80.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,70.0,1,kashkari,0.95,"The headline starts with 'KASHKARI', which indicates that he is the speaker being quoted. This follows the common 'Simple Format' pattern where the speaker's name is presented at the beginning.",openai/gpt-4o-mini,0.1,
1813.0,1813.0,128.0,O6XCKG6KLVRV,*KASHKARI: THERE IS STILL SLACK SOME IN THE LABOR MARKET,2016-05-09 19:24:16.950000+00:00,1,,,,,,-1.0,,-1.0,95.0,100.0,88.0,100.0,89.0,100.0,90.0,92.0,85.0,1,kashkari,0.95,"The speaker's name 'KASHKARI' is presented at the beginning of the headline, indicating that he is the one making the statement. This fits the 'Simple Format' pattern where the speaker's lastname is directly stated.",openai/gpt-4o-mini,0.1,
1814.0,1814.0,1392.0,O6XIUK6JTSEQ,*DUDLEY: MORE RESERVE CURRENCIES COULD DAMPEN FOREX VOLATILITY,2016-05-10 07:15:00.015000+00:00,0,1.0,,,,,,,,,,,,,,,,,1,dudley,0.9,"The speaker in the headline is identified by the format '*[LASTNAME]: ...', which directly indicates 'DUDLEY' as the speaker. Therefore, the lastname 'dudley' is extracted.",openai/gpt-4o-mini,0.1,
1815.0,1815.0,804.0,O713856JTSEM,*FED SAYS CHANGE REFLECTS FOCUS ON FINANCIAL STABILITY RISKS,2016-05-11 20:00:00.004000+00:00,0,,,-1.0,,,,,,80.0,100.0,90.0,70.0,100.0,100.0,100.0,100.0,75.0,1,fed,1.0,"The headline states 'FED SAYS', indicating that the speaker is the Federal Reserve itself, which corresponds to the guideline for identifying the Fed as the speaker.",openai/gpt-4o-mini,0.1,
1816.0,1816.0,802.0,O72PJM6S972Q,*ROSENGREN: POLICY DIVERGENCE MAY SPUR MORE MARKET VOLATILITY,2016-05-12 16:52:34.713000+00:00,1,,,-1.0,,,,,0.0,80.0,100.0,90.0,70.0,100.0,100.0,100.0,100.0,70.0,1,rosengren,0.95,"The speaker is identified as Rosengren from the pattern 'ROSENGREN: POLICY DIVERGENCE MAY SPUR MORE MARKET VOLATILITY', which follows the format of '[LASTNAME]: ...'. This indicates that Rosengren is the speaker being quoted.",openai/gpt-4o-mini,0.1,
1817.0,1817.0,1399.0,O72PHY6S9728,*ROSENGREN: FED AWARE OF GLOBAL SITUATION AS IT SETS POLICY,2016-05-12 16:51:34.121000+00:00,1,-1.0,,,,,,,0.0,,,,,,,,,,1,rosengren,0.9,"The headline starts with 'ROSENGREN', indicating that this individual is the speaker. This matches the Simple Format where the speaker's lastname is mentioned first.",openai/gpt-4o-mini,0.1,
1818.0,1818.0,,O72ZRS6JTSED,*U.S. CONGRESSMAN RELEASES YELLEN RESPONSES TO WRITTEN QUESTIONS,2016-05-12 20:33:28.093000+00:00,0,,,,,,,,,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,yellen,0.9,"The headline mentions 'YELLEN' as part of the phrase 'U.S. Congressman releases Yellen responses', indicating that Yellen is the primary speaker being referenced.",openai/gpt-4o-mini,0.1,
1819.0,1819.0,,O72MDJ6KLVR9,*ROSENGREN SAYS REAL ESTATE PRICES NOW EXCEED PRE-CRISIS PEAK,2016-05-12 16:15:00.589000+00:00,1,,0.0,,,1.0,,,1.0,100.0,100.0,75.0,75.0,100.0,75.0,100.0,100.0,50.0,1,rosengren,0.95,"The headline clearly states '*ROSENGREN SAYS...', which directly identifies Rosengren as the speaker, following the 'Simple Format' pattern.",openai/gpt-4o-mini,0.1,
1823.0,1823.0,377.0,O7C1LT6JTSEA,*FED'S KAPLAN SAYS U.S. HOUSEHOLDS ARE IN GOOD SHAPE,2016-05-17 17:51:29.110000+00:00,1,,1.0,,2.0,,,,0.0,90.0,100.0,80.0,100.0,95.0,100.0,100.0,100.0,75.0,1,kaplan,1.0,The headline follows the FED format where 'FED'S KAPLAN SAYS' indicates that Kaplan is the speaker. The pattern used is 'FED'S [LASTNAME] SAYS...'.,openai/gpt-4o-mini,0.1,
1824.0,1824.0,145.0,O7FIMU6K50XT,*DUDLEY SAYS HE'S QUITE PLEASED WITH MARKET'S JUNE-JULY VIEWS,2016-05-19 14:52:06.072000+00:00,1,,,1.0,,,,,0.0,80.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,75.0,1,dudley,0.95,"The speaker identified is Dudley, as the headline follows the 'Simple Format' where the last name is directly mentioned followed by 'SAYS'. This clearly indicates that Dudley is the person speaking.",openai/gpt-4o-mini,0.1,
1825.0,1825.0,453.0,O7FDXD6K50YL,*DUDLEY SAYS HE HASN'T FULLY EMBRACED NOMINAL GDP TARGETING,2016-05-19 13:10:25.533000+00:00,0,,0.0,,,,,,,90.0,100.0,65.0,100.0,100.0,100.0,100.0,100.0,60.0,1,dudley,0.95,"The headline follows the 'Simple Format' pattern, where the speaker's lastname is directly mentioned at the beginning. The speaker is 'Dudley', thus the extracted lastname is 'dudley'.",openai/gpt-4o-mini,0.1,
1827.0,1827.0,1099.0,O7NL4J6K50YW,*HARKER: MKT EXPECTATION FOR FED ACTION MOVED IN RIGHT DIRECTION,2016-05-23 23:30:00.007000+00:00,1,,,1.0,,,,,0.0,85.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,75.0,1,harker,0.9,"The headline begins with 'HARKER:', indicating that Harker is the speaker. This follows the 'Title Format' pattern where the speaker is introduced before the statement.",openai/gpt-4o-mini,0.1,
1828.0,1828.0,126.0,O7S6FG6JIJV4,*BULLARD: COULD HAVE AVOIDED MESS BY NOT GUIDING WITH DOT PLOT,2016-05-26 10:57:16.800000+00:00,0,,,,,,,,,70.0,100.0,60.0,70.0,100.0,100.0,100.0,100.0,70.0,1,bullard,0.9,"The headline begins with 'BULLARD', indicating that this is the speaker being quoted. This follows the simple format where the lastname is stated directly.",openai/gpt-4o-mini,0.1,
1829.0,1829.0,484.0,O7S7ZK6TTDSV,*BULLARD SAYS CHINA ASKING IS PART OF THE NORMAL GIVE-AND-TAKE,2016-05-26 11:30:56.423000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bullard,0.95,"The headline clearly identifies 'BULLARD' as the speaker in the format '[LASTNAME] SAYS...', which is a common pattern used for direct quotes.",openai/gpt-4o-mini,0.1,
1830.0,1830.0,1701.0,O7SN3P6JIJVP,*POWELL: THERE IS IMPORTANT INCOMNG DATA BETWEEN NOW AND FOMC,2016-05-26 16:57:25.710000+00:00,0,,,,,,,,,,,,,,,,,,1,powell,0.9,"The headline begins with 'POWELL', which clearly identifies Jerome Powell as the speaker. This follows the common pattern of '[LASTNAME] SAYS...'. Therefore, I extracted 'powell' as the lastname.",openai/gpt-4o-mini,0.1,
1832.0,1832.0,93.0,O7UJ5E6VDKHT,*YELLEN: WE DIDN'T SEE HOW HOUSING BUBBLE CREATED SYSTEMIC RISK,2016-05-27 17:27:14.808000+00:00,1,,-1.0,-1.0,0.0,-2.0,,,0.0,95.0,100.0,85.0,90.0,85.0,100.0,100.0,100.0,80.0,1,yellen,0.95,"The headline starts with 'YELLEN', which indicates that Janet Yellen is the speaker, fitting the pattern of '[LASTNAME] SAYS...'. This is a clear identification of the speaker.",openai/gpt-4o-mini,0.1,
1833.0,1833.0,232.0,O85PD86S972E,"*KAPLAN: 100,000-150,00 NEW U.S. JOBS/MONTH IS AROUND BREAKEVEN",2016-06-02 18:17:00.004000+00:00,1,,0.0,,,,1.0,,0.0,90.0,100.0,75.0,100.0,100.0,100.0,85.0,100.0,80.0,1,kaplan,0.9,"The headline starts with 'KAPLAN:', indicating that Kaplan is the speaker being quoted or referenced. This fits the Simple Format pattern where the lastname is directly mentioned at the beginning.",openai/gpt-4o-mini,0.1,
1834.0,1834.0,609.0,O856ZP6K50Y3,*TARULLO: DON'T THINK SECULAR STAGNATION BASIS FOR POLICY NOW,2016-06-02 11:38:13.881000+00:00,1,,-1.0,,,,,,0.0,90.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,75.0,1,tarullo,0.9,"The speaker is identified as 'TARULLO', which follows the pattern of '[LASTNAME]: ...'. The lastname is extracted directly from the beginning of the headline.",openai/gpt-4o-mini,0.1,
1835.0,1835.0,,O8TSZ5SYF01S,*YELLEN: CORE INFLATION RUNNING CLOSE TO 1.5%,2016-06-15 18:35:29.171000+00:00,1,,,,,,,1.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,75.0,1,yellen,0.95,"The speaker is identified as 'YELLEN' in the headline, which follows the 'Simple Format' pattern where the lastname is stated directly before the colon.",openai/gpt-4o-mini,0.1,
1836.0,1836.0,1010.0,O8D1C8SYF01X,*YELLEN: I'VE SAID MANY TIMES THERE'S NO PRESET PLAN ON RATES,2016-06-06 17:16:56.755000+00:00,1,,0.0,,,,,,0.0,95.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,85.0,1,yellen,0.95,"The speaker is identified as Yellen from the headline format, which directly quotes her. The use of her last name without any additional identifiers aligns with the common patterns for speaker identification.",openai/gpt-4o-mini,0.1,
1837.0,1837.0,1079.0,O8CPL66KLVR6,*LOCKHART: I'M PREPARED TO BE PATIENT,2016-06-06 13:03:06.090000+00:00,1,,,0.0,,,,,0.0,80.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,80.0,1,lockhart,0.95,"The headline begins with 'LOCKHART:', which indicates that the speaker is Lockhart. This matches the common format for identifying speakers where the lastname is stated directly before a colon.",openai/gpt-4o-mini,0.1,
1838.0,1838.0,,O8CPLI6JTSEF,*LOCKHART: GET BEYOND BREXIT AND SEE HOW DATA COME IN,2016-06-06 13:03:18.262000+00:00,1,-1.0,,,,,,,0.0,85.0,75.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,1,lockhart,0.9,"The headline starts with 'LOCKHART', indicating that this is the individual speaking. The format matches the 'Simple Format' where the speaker's lastname is directly mentioned.",openai/gpt-4o-mini,0.1,
1839.0,1839.0,,O8CW1F6S9738,*WSJ'S MIN ZENG CITES FED'S BULLARD IN POSTS ON TWITTER,2016-06-06 15:22:27.915000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,bullard,0.9,"The headline mentions 'FED'S BULLARD,' indicating that he is the primary speaker being quoted about Federal Reserve communications. This follows the FED Format pattern.",openai/gpt-4o-mini,0.1,
1841.0,1841.0,1181.0,O8TSY16JTSEP,"*YELLEN: IMPORTANT NOT TO OVERREACT TO ONE, TWO MONTHLY READINGS",2016-06-15 18:34:49.598000+00:00,1,,0.0,,,,0.0,0.0,0.0,95.0,100.0,85.0,85.0,90.0,90.0,85.0,80.0,85.0,1,yellen,0.95,"The headline starts with 'YELLEN', which directly identifies the speaker. This follows the 'Simple Format' where the speaker's lastname is stated first.",openai/gpt-4o-mini,0.1,
1842.0,1842.0,,O8TSR6SYF01Y,*YELLEN: FED POLICY SHOULD SUPPORT PROGRESS TOWARD OBJECTIVES,2016-06-15 18:30:42.512000+00:00,1,,,,,,,,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,1,yellen,0.95,"The headline starts with 'YELLEN', which directly indicates that Janet Yellen is the speaker. This follows the 'Simple Format' pattern where the person's name is stated at the beginning.",openai/gpt-4o-mini,0.1,
1844.0,1844.0,,O8TSQ86KLVRO,*FED'S YELLEN BEGINS PRESS CONFERENCE IN WASHINGTON,2016-06-15 18:30:08.444000+00:00,0,,,,,,,,,,,,,,,,,,1,yellen,0.95,"The headline starts with 'FED'S YELLEN', which follows the common pattern of 'FED'S [LASTNAME] [ACTION]...'. Thus, the identified speaker's lastname is 'yellen'.",openai/gpt-4o-mini,0.1,
1846.0,1846.0,220.0,O8X3WL6K50YB,*BULLARD: NEED A MANAGEABLE WAY TO EXPRESS OUTLOOK UNCERTAINTY,2016-06-17 13:30:00.007000+00:00,1,,-1.0,-1.0,,,,,0.0,80.0,100.0,75.0,80.0,100.0,100.0,100.0,100.0,70.0,1,bullard,0.9,"The headline starts with 'BULLARD', indicating that he is the speaker. This follows the 'Simple Format' pattern where the lastname is directly quoted at the beginning.",openai/gpt-4o-mini,0.1,
1847.0,1847.0,801.0,O94LUESYF01Y,*YELLEN: BREXIT-RELATED FINANCIAL VOLATILITY COULD AFFECT U.S.,2016-06-21 14:35:02.542000+00:00,1,2.0,-1.0,-2.0,,,,,-1.0,95.0,97.0,90.0,96.0,85.0,85.0,85.0,85.0,92.0,1,yellen,0.95,"The speaker is identified as Yellen from the headline, following the pattern of 'TITLE FIRSTNAME LASTNAME', where 'YELLEN' is the last name of the primary speaker.",openai/gpt-4o-mini,0.1,
1848.0,1848.0,1038.0,O94MV7SYF01V,*YELLEN: I BELIEVE INFLATION IS MOVING UP TOWARD 2%,2016-06-21 14:57:07.302000+00:00,1,,,,,,,2.0,0.0,95.0,100.0,95.0,95.0,95.0,95.0,95.0,90.0,85.0,1,yellen,0.9,"The speaker is identified as Yellen, which fits the simple format '[LASTNAME] SAYS...'. The context indicates that she is making a statement regarding inflation.",openai/gpt-4o-mini,0.1,
1849.0,1849.0,1228.0,O94M0XSYF01S,*YELLEN: VERY IMPORTANT TO MONITOR IF JOB-MARKET GAINS ARE BROAD,2016-06-21 14:38:57.038000+00:00,1,,,,,,0.0,,0.0,95.0,100.0,90.0,95.0,90.0,100.0,85.0,90.0,80.0,1,yellen,0.95,"The headline starts with 'YELLEN', indicating that she is the speaker in this context. This follows the 'Simple Format' pattern where the last name of the individual speaking is given directly.",openai/gpt-4o-mini,0.1,
1850.0,1850.0,1262.0,O94OPESYF01U,*YELLEN: NEGATIVE YIELDS ELSEWHERE TEND TO REDUCE U.S. YIELDS,2016-06-21 15:36:50.267000+00:00,1,0.0,0.0,0.0,,,,,-1.0,,,,,,,,,,1,yellen,0.95,"The speaker identified is Yellen, as indicated by the format of the headline which starts with her name followed by a colon. This follows the 'Title Format' pattern where the title is implied but not explicitly stated.",openai/gpt-4o-mini,0.1,
1851.0,1851.0,1398.0,O94N8HSYF01T,*YELLEN: NOT APPROPRIATE FOR FED TO GIVE LOANS TO PUERTO RICO,2016-06-21 15:05:05.272000+00:00,0,,-1.0,-1.0,,,,,,,,,,,,,,,1,yellen,0.95,"The headline begins with 'YELLEN', indicating that she is the speaker being quoted. This follows the Simple Format pattern where the speaker's last name is directly mentioned.",openai/gpt-4o-mini,0.1,
1852.0,1852.0,1402.0,O94OLPSYF022,*YELLEN: U.S. RECESSION FROM BREXIT ISN'T MOST LIKELY CASE,2016-06-21 15:34:37.705000+00:00,1,-1.0,,-1.0,,,,,0.0,,,,,,,,,,1,yellen,0.95,"The headline begins with 'YELLEN', indicating she is the speaker being quoted. This follows the 'Simple Format' pattern where the speaker's last name is stated directly at the beginning.",openai/gpt-4o-mini,0.1,
1853.0,1853.0,1411.0,O94QTR6K50Y3,"*YELLEN: FED MONITING BREXIT, IT MAY HAVE ECONOMIC CONSEQUENCES",2016-06-21 16:22:39.574000+00:00,1,-1.0,-1.0,,,,,,-1.0,,,,,,,,,,1,yellen,0.9,"The headline starts with 'YELLEN:', indicating that Janet Yellen is speaking. This fits the 'Title Format' where the speaker's lastname is presented first followed by a colon.",openai/gpt-4o-mini,0.1,
1854.0,1854.0,131.0,O94LWI6JIJUV,*YELLEN: FED `VERY LIKELY' WILL TAILOR TESTS FOR SMALLER BANKS,2016-06-21 14:36:18.159000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,yellen,0.9,"The headline starts with 'YELLEN:', indicating that Janet Yellen is the primary speaker being quoted in this context. This matches the 'Simple Format' pattern.",openai/gpt-4o-mini,0.1,
1855.0,1855.0,409.0,O96GY76TTDSO,*YELLEN: FED BALANCE SHEET VERY DIFFERENT TO PRIVATE BANKS',2016-06-22 14:44:31.760000+00:00,0,,,,,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,yellen,0.95,"The speaker is identified as Yellen, as indicated by the format of the headline which starts with 'YELLEN:' indicating a direct quote or statement from her.",openai/gpt-4o-mini,0.1,
1856.0,1856.0,1051.0,O96GZQ6JIJVB,*YELLEN: FED INCOME ABOUT 5 TIMES HIGHER DUE BIG BALANCE SHEET,2016-06-22 14:45:26.880000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,yellen,0.95,"The headline begins with 'YELLEN', indicating that she is the speaker being quoted. This follows the 'Simple Format' pattern.",openai/gpt-4o-mini,0.1,
1857.0,1857.0,1473.0,O96J4A6TTDST,*YELLEN: WE'RE BEGINNING TO SEE SLIGHTLY FASTER WAGE GROWTH,2016-06-22 15:31:22.709000+00:00,1,,,,,,1.0,,1.0,,,,,,,,,,1,yellen,0.9,"The format of the headline indicates a direct quote from an individual, specifically using the 'TITLE FIRSTNAME LASTNAME' structure with 'YELLEN' being the speaker's last name.",openai/gpt-4o-mini,0.1,
1858.0,1858.0,,O96HRQ6JIJVJ,*YELLEN: SOME SMALL BANKS STRUGGLING UNDER REGULATORY BURDEN,2016-06-22 15:02:14.539000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,yellen,0.95,"The headline begins with 'YELLEN', indicating that she is the primary speaker being quoted. This follows the Simple Format pattern where the lastname is directly mentioned.",openai/gpt-4o-mini,0.1,
1861.0,1861.0,69.0,O9N3ESSYF01T,*FISCHER: WE TAKE WHAT HAPPENS ABROAD INTO ACCOUNT,2016-07-01 14:11:16.329000+00:00,1,0.0,,,,,,,0.0,85.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,1,fischer,0.9,"I identified the speaker as 'FISCHER' in the headline, which follows the 'Simple Format' pattern where the lastname is directly mentioned before the statement.",openai/gpt-4o-mini,0.1,
1862.0,1862.0,263.0,O9UURM6S972X,*FED'S DUDLEY SAYS WE DON'T WANT INFLATION WITHOUT WAGE GAINS,2016-07-05 18:45:22.776000+00:00,1,,,,,,1.0,-1.0,0.0,95.0,100.0,80.0,90.0,85.0,100.0,85.0,90.0,85.0,1,dudley,0.95,"The speaker is identified as 'DUDLEY' from the headline format which follows the pattern 'FED'S [LASTNAME] SAYS...'. Therefore, the lastname is extracted as 'dudley'.",openai/gpt-4o-mini,0.1,
1863.0,1863.0,743.0,O9WBTT6KLVS0,*TARULLO: GRANDFATHER CLAUSE FOR BANKS ON COMMODITIES SHOULD END,2016-07-06 13:51:29.533000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,tarullo,0.9,"The headline starts with 'TARULLO', which indicates that this individual is the speaker or being quoted. This follows the 'Action Format' where a lastname is presented.",openai/gpt-4o-mini,0.1,
1864.0,1864.0,,OA82IO6K50Y6,*KASHKARI: WE'RE NOT FORECASTING A RECESSION AROUND THE CORNER,2016-07-12 22:01:36.857000+00:00,1,,1.0,,,,,,0.0,95.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,70.0,1,kashkari,0.95,"The speaker is identified as Kashkari, as the headline begins with 'KASHKARI:' indicating that this is the person being quoted. This follows the 'Action Format' where the lastname is mentioned directly before the speech.",openai/gpt-4o-mini,0.1,
1865.0,1865.0,1232.0,OA5O146S972A,*GEORGE: KEEPING RATES TOO LOW CARRIES RISKS,2016-07-11 14:53:28.245000+00:00,1,,,1.0,,,,-1.0,1.0,95.0,100.0,100.0,85.0,100.0,100.0,100.0,80.0,90.0,1,george,0.95,"The headline starts with 'GEORGE', indicating that this is the speaker being quoted. This follows the simple format of '[LASTNAME] SAYS...', where 'GEORGE' is clearly the speaker.",openai/gpt-4o-mini,0.1,
1867.0,1867.0,,OA7WY26K50XX,*FEDERAL RESERVE BOARD CITES APPROVAL TO BUY FIRST NIAGARA FINL,2016-07-12 20:01:14.247000+00:00,0,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1,unknown,0.9,"The headline mentions the Federal Reserve Board but does not specify a particular individual speaker. Therefore, I cannot identify a specific lastname based on the provided patterns.",openai/gpt-4o-mini,0.1,
1869.0,1869.0,792.0,OA8DUD6JIJV9,*MESTER: DIDN'T DISSENT AT JUNE FOMC DUE TO BREXIT VOTE TIMING,2016-07-13 02:30:00.010000+00:00,1,2.0,,-1.0,,,,,0.0,90.0,85.0,90.0,75.0,90.0,90.0,90.0,90.0,80.0,1,mester,0.95,"The speaker is identified as 'MESTER' in the headline, which follows the common pattern of '[LASTNAME] SAYS...', indicating that Mester is the primary speaker.",openai/gpt-4o-mini,0.1,
1870.0,1870.0,53.0,OA8DR76TTDS4,*MESTER: MARKETS FUNCTIONING IN ORDERLY MANNER SINCE BREXIT VOTE,2016-07-13 02:30:00.002000+00:00,1,1.0,,1.0,,,,,0.0,85.0,70.0,90.0,95.0,90.0,90.0,90.0,90.0,80.0,1,mester,0.95,"The speaker is identified as 'MESTER' in the headline, which follows the pattern of '[LASTNAME] SAYS...'. The lastname is extracted as 'mester' in lowercase.",openai/gpt-4o-mini,0.1,
1871.0,1871.0,142.0,OABCIA6TTDSL,*LOCKHART SAYS HE DOESN'T SEE 10-YR YIELD AS RECESSION SIGNAL,2016-07-14 16:34:00.005000+00:00,1,,2.0,-1.0,,,,,0.0,90.0,100.0,80.0,75.0,100.0,100.0,100.0,100.0,70.0,1,lockhart,0.95,"The headline starts with 'LOCKHART SAYS', which follows the Simple Format pattern indicating that Lockhart is the speaker.",openai/gpt-4o-mini,0.1,
1872.0,1872.0,,OABFAT6KLVRJ,*GEORGE: STRONG DOLLAR HAS MADE IT MORE DIFFICULT FOR EXPORTERS,2016-07-14 17:30:29.712000+00:00,1,-1.0,-1.0,,,,,,-1.0,85.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,60.0,1,george,0.9,The headline indicates that George is speaking directly about the strong dollar affecting exporters. This matches the 'Simple Format' where '[LASTNAME] SAYS...' is used.,openai/gpt-4o-mini,0.1,
1877.0,1877.0,594.0,OB36VL6KLVRP,"*KAPLAN SEES 2% GDP THIS YEAR, BUT MAY BE 1.8%-1.9%",2016-07-29 17:21:21.701000+00:00,1,,-1.0,,,,,,0.0,90.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,80.0,1,kaplan,0.9,The headline follows the Simple Format where the speaker is directly named as 'KAPLAN'. This format typically indicates the speaker's last name is being quoted.,openai/gpt-4o-mini,0.1,
